"id","date","lon","lat","x","y","x.se","y.se","u","v","u.se","v.se","s","s.se"
"146297",2015-04-15 00:00:00,-35.0673084368433,-6.17352080462208,-3903.67491868007,-683.975003634137,0.177008105855495,0.20231836394251,-0.0133786835109257,-0.0110495123372816,0.0936963910425109,0.0954378954898944,0.00226852021236084,NA
"146297",2015-04-15 02:00:00,-35.0673212165097,-6.17360340354694,-3903.67634130602,-683.984190937599,0.197295811657756,0.216973047956983,-0.000711946362857925,-0.00459402600432892,0.0821995176976435,0.0864741269719448,0.0142168749650962,NA
"146297",2015-04-15 04:00:00,-35.0672011823708,-6.17362581792458,-3903.6629791668,-683.986684041598,0.173809343474292,0.199514785455562,0.0066987834359562,-0.00124436800768126,0.0841561270058543,0.0881052082584612,1.92223622860381e-05,NA
"146297",2015-04-15 06:00:00,-35.0670404329263,-6.17364254054501,-3903.6450846205,-683.988544063505,0.228834392687066,0.247343541470822,0.00894674298041801,-0.000930100530132211,0.0886809888774023,0.0909843251815523,0.00226982073322586,NA
"146297",2015-04-15 08:00:00,-35.0669176910542,-6.17366686867295,-3903.63142105779,-683.991250030127,0.214167815330465,0.231841616672433,0.00683125118393095,-0.00135307288765313,0.0772456039275371,0.080463634005082,0.00215736208278324,NA
"146297",2015-04-15 10:00:00,-35.0668985703132,-6.17370977366605,-3903.62929254663,-683.996022262787,0.152813650944121,0.173728918608176,-0.000178275515866169,-0.0026029313963001,0.0896608488842096,0.091714763037105,0.00147053783430132,NA
"146297",2015-04-15 12:00:00,-35.0670372297237,-6.17375765216466,-3903.64472804161,-684.001347688524,0.133810649936348,0.150660255250149,-0.00771982780293059,-0.00158024697586994,0.0792881167142295,0.0831961465315563,0.00126117129420708,NA
"146297",2015-04-15 14:00:00,-35.0671578509865,-6.17368131141303,-3903.65815553917,-683.99285646586,0.119873840709333,0.136379673154315,-0.00568781837562357,0.00401741412523697,0.0735954398933321,0.0775315465020579,0.0013138529745132,NA
"146297",2015-04-15 16:00:00,-35.0672324970671,-6.17366070450448,-3903.66646510284,-683.99056440259,0.132934058548621,0.150218558226728,-0.00421620596841873,-4.22386382208668e-05,0.0752805516163027,0.0795519776307286,0.00303719145893032,NA
"146297",2015-04-15 18:00:00,-35.0671690704874,-6.17369102037589,-3903.65940448829,-683.993936373489,0.167562071541894,0.184459470199406,0.00691682136261187,-0.00200064764735677,0.0851535193843515,0.0877246285437771,0.00769980283606823,NA
"146297",2015-04-15 20:00:00,-35.0669181157104,-6.17395638628408,-3903.6314683303,-684.023452476164,0.143499877892502,0.162889804329944,0.0139666247718226,-0.0147605522513649,0.0714203881837709,0.0756163830695238,0.0145778905748365,NA
"146297",2015-04-15 22:00:00,-35.0667625416237,-6.17480540665532,-3903.61414990219,-684.117887361685,0.139394579847313,0.159024492117202,0.00830304404165223,-0.0493843854984355,0.0717831624596773,0.0764557520565159,0.0328373480816459,NA
"146297",2015-04-16 00:00:00,-35.0665686099034,-6.17685003644789,-3903.59256152183,-684.345308188627,0.155283466169288,0.171045118279095,0.0111221093384977,-0.1216692770519,0.0714136559152191,0.0751104970856303,0.0637940240615368,NA
"146297",2015-04-16 02:00:00,-35.0658142341311,-6.17858577826936,-3903.508584795,-684.538372610288,0.132301636266276,0.149637970386077,0.0553803474864119,-0.0754975004746015,0.0783218660213156,0.0816447184137881,0.0364687771952322,NA
"146297",2015-04-16 04:00:00,-35.0647119180236,-6.17803748116645,-3903.38587552722,-684.477386130576,0.133148035586421,0.152756812155461,0.0513304866903511,0.0747858142568728,0.0863431285353832,0.0910381870563302,0.0813738408061738,NA
"146297",2015-04-16 06:00:00,-35.0648728608094,-6.17653373861512,-3903.40379159618,-684.31012683995,0.212946885029268,0.228098823496868,-0.0164582375544965,0.0840779747439434,0.0907590037685276,0.0930190005667892,0.0601172857482884,NA
"146297",2015-04-16 08:00:00,-35.0658035870283,-6.17518242710547,-3903.50739956494,-684.159822662666,0.215990451929961,0.232168949063709,-0.0517993715203895,0.0751502296738773,0.0760696790331943,0.0788505431754965,0.0364513426643147,NA
"146297",2015-04-16 10:00:00,-35.0666864234922,-6.17423523155167,-3903.60567647055,-684.054467876327,0.155549144604797,0.176256934672536,-0.0462753096003008,0.0497539412315696,0.0880695500078738,0.0897171221305538,0.00445961499608066,NA
"146297",2015-04-16 12:00:00,-35.0668605801288,-6.1740115721961,-3903.62506349866,-684.029590693222,0.121715265680232,0.139689435176691,-0.00913331612683911,0.0118820733685649,0.0718669054879397,0.0772645313926873,0.000808196915328911,NA
"146297",2015-04-16 14:00:00,-35.0666260629865,-6.17419243544586,-3903.59895716979,-684.049707750188,0.156487661626267,0.172269079201441,0.0183389109377293,-0.0152169986439561,0.0853181578964891,0.0880721428126584,0.0150516116519655,NA
"146297",2015-04-16 16:00:00,-35.0665432707488,-6.17438963674086,-3903.58974078006,-684.07164206313,0.139938401517143,0.157199190759843,0.00459984489397999,-0.0109611971402655,0.0688345332024941,0.072750503638681,0.0143831075290884,NA
"146297",2015-04-16 18:00:00,-35.0679269974937,-6.17363430879681,-3903.74377653668,-683.987628463457,0.115649253179771,0.132908434304896,-0.0811260863059423,0.0446712353817438,0.0651554947210073,0.0700884379567897,0.0972859692958226,NA
"146297",2015-04-16 20:00:00,-35.0727308582284,-6.17081862592312,-3904.27853986751,-683.674446821278,0.15503429687172,0.170446678580408,-0.344476546806893,0.205492862097325,0.0846045710194065,0.086845993350697,0.183876409512087,NA
"146297",2015-04-16 22:00:00,-35.0819329861938,-6.16376673688402,-3905.30291606684,-682.890089541118,0.115119411671088,0.130591486828198,-0.51216681379641,0.392181360612919,0.0613205867076045,0.0650731302314781,0.250943462000951,NA
"146297",2015-04-17 00:00:00,-35.0905866923107,-6.1550822592438,-3906.26624222525,-681.92415957891,0.112882566950641,0.129385701698188,-0.450494068247541,0.468279506527595,0.080937659590686,0.0859975111295287,0.0161246680261242,NA
"146297",2015-04-17 02:00:00,-35.096256776598,-6.15045580708119,-3906.89743312087,-681.409589536342,0.14315770678298,0.158393518959771,-0.270885765232478,0.213108182525421,0.0807388114707867,0.0831195017160204,0.0898141203887523,NA
"146297",2015-04-17 04:00:00,-35.0976129238418,-6.14980675548623,-3907.04839874149,-681.337400131604,0.103905136029628,0.11767708268033,-0.0754898987081241,0.0361082634157822,0.0592222773436587,0.0629062312109522,0.263644677586372,NA
"146297",2015-04-17 06:00:00,-35.0973404234087,-6.15013680679553,-3907.01806413204,-681.374109386299,0.0863712608273457,0.0984769901694407,0.0645148319651587,-0.0583046350946176,0.0679519281192366,0.0718651468525556,0.0500795074549365,NA
"146297",2015-04-17 08:00:00,-35.0937232156785,-6.15093996187437,-3906.61539840942,-681.463438697688,0.0942646649928737,0.107700338381619,0.286908395341362,0.00300302265573348,0.0717084186290629,0.0754183128900334,0.104237906487258,NA
"146297",2015-04-17 10:00:00,-35.0875340545758,-6.14807217694119,-3905.92642414702,-681.144475702691,0.119929475781197,0.133140697092483,0.28813003235917,0.194756233968768,0.0799681593780265,0.0829679522264458,0.0219303448481867,NA
"146297",2015-04-17 12:00:00,-35.0866675945041,-6.14376328296503,-3905.82997025304,-680.66523183817,0.141696300814291,0.159409109637176,0.0379818549384456,0.226926944239476,0.0766507959920286,0.0805347349349814,0.0184610868451356,NA
"146297",2015-04-17 14:00:00,-35.0877669962623,-6.14194415458739,-3905.95235509695,-680.462905897211,0.152782525910086,0.17471681728936,-0.0611919307163493,0.101160008427357,0.0728390006174904,0.0776156823609469,0.160164796084136,NA
